id,text,owner_id,dataset_id,label_1,label_2,label_3,label_4,pelabel_1,pelabel_2,pelabel_3,pelabel_4
625,Mohon maaf pak ganjar  kebijakan zonasi tujuannya bagus untuk menghilangkan status sekolah favorit dan memeratakan pelajar  akan tetapi kurang bijaksana mengingat kualitas guru dan fasilitas tiap sekolah masih ada kesenjangan antara sekolah favorit dgn sekolah pinggiran,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
626,Mendikbud: Aturan Zonasi Dirubah dan SKTM Tak Berlaku http://kanalbekasi.com/2019/01/mendikbud-aturan-zonasi-dirubah-dan-sktm-tak-berlaku/ â€¦  #netizen #sekolah #mendikbud #ppdb,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
627,Kemendikbud Berupaya Hapus Sekolah Favorit dengn Sistem Zonasi http://dlvr.it/QwjL5x ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
628,Kemendikbud upayakan hapus sekolah favorit dengan zonasi http://bit.ly/2jkaSfw ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
629,Disdik Makassar Akan Terapkan Zonasi Guru dan Merger 20 Sekolah https://www.sinarkata.media/2019/01/15/disdik-makassar-akan-terapkan-zonasi-guru-dan-merger-20-sekolah/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
630,Tambahan pendidikan moral perlu ditingkatkan dan aturan dalam seleksi masuk sekolah (zonasi/yg lain) perlu ditinjau kembali pak ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
631,Seandainya jadi  sante ajalah.. SMANSA cuma mau PINDAH  bukan BUBAR.  Pindah ke tegalsari sini o nyong malah seneng biar anakku sekolah di smansa kalo nanti masih pake sistem zonasi. Wakakakakk ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
632,Gara-gara Sistem Zonasi  Bus Sekolah di Bandung Sepi Peminat http://prfmnews.com/berita.php?detail=garagara-sistem-zonasi-bis-sekolah-di-bandung-sepi-peminat â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
633,Fokus kunjungan pembahasan  1. Zonasi PPDB  Ketenagaan  2. Pembiayaan sekolah selain Bos APBN  dari APBD . 3. Peran serta orang tua masih boleh atau tidak 4. Kesejahteraan guru honorer  dan tenaga honorer .,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
634,Kalau bisa sih hapus juga sistem zonasi hehehe agar anak desa bisa sekolah di kota ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
635,Anak berprestasi bisakah memilih sekolah yg di kehendaki tanpa terhalang Zonasi pak??,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
636,Narasi videonya akan lebih baik jika SKTM dihapus bukan untuk mencegah orang berbohong  tapi karena filosofi zonasi sekolah sudah tidak relevan lagi membobot SKTM. SKTM & st.zonasi 2 persoalan terpisah. SKTM insentif biaya pendidikan sedang zonasi prosedur penerimaan siswa baru,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
637,RT @ganjarpranowo : Saya pastikan SKTM tidak berlaku lagi pada penerimaan siswa baru SMA/SMK 2019. Dasar penilaian masuk sekolah adalah prestasi. Namun bagi siswa tidak mampu jangan khawatir  kami jamin bisa sekolah sesuai zonasi dan diberikan beasiswa. ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
638,Jateng tak lagi berlakukan SKTM untuk PPDB  jadi dasar penilaian masuk sekolah adalah prestasi  bukan kemiskinan..  Untuk siswa miskin akan tetap bisa sekolah sesuai zonasi dan diberikanâ€¦ https://www.instagram.com/p/BsZm56VHh9x/?utm_source=ig_twitter_share&igshid=7eobvh9eozzc â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
639,Jateng tak lagi berlakukan SKTM untuk PPDB  jadi dasar penilaian masuk sekolah adalah prestasi  bukan kemiskinan..  Untuk siswa miskin akan tetap bisa sekolah sesuai zonasi dan diberikan beasiswa..    #adm1 #pekalonganinfo https://www.facebook.com/pekalonganinfo/videos/528370390978659/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
640,Disdikpora Akan Lakukan MoU dengan Jateng Soal Zonasi  Sekolah di Wilayah Perbatasan ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
641,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLrW4QAxP_/?utm_source=ig_twitter_share&igshid=20rrgi6elbvr â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
642,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #becâ€¦ https://www.instagram.com/p/BuLrQ_mAtRG/?utm_source=ig_twitter_share&igshid=14dh2h0zdjc37 â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
643,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLrJ0VAWsE/?utm_source=ig_twitter_share&igshid=1ro2jz7sq623 â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
644,Terlepas dari sepakat/tidaknya sist zonasi ini  tujuan utama zonasi ini adalah pemerataan pendidikan supaya tidak ada lagi ketimpangan antara sekolah favorit dan yang tidak. Maka  kini saya rasa pihak sekolah harus menghadapi kenyataan bahwa SDMnya harus mempersiapkan diri.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
645,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqP5lA67t/?utm_source=ig_twitter_share&igshid=vu4n0aamcc1x â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
646,Faktanya  turunnya minat siswa di tingkat kompetisi olimpiade sains dan sejenisnya  karena memang sekolah tsb kini tidak lagi menerima input siswa dengan nilai yang semuanya tinggi seperti halnya waktu lampau. Hadapi fakta bahwa ini adalah konsekuensi dr pemberlakuan sist ZONASI,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
647,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqLvagLL_/?utm_source=ig_twitter_share&igshid=gu9w5a8jku0g â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
648,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqHuYAL1u/?utm_source=ig_twitter_share&igshid=1n6l1jtamqg3d â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
649,3. Kuota paling sedikit 90 % dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu (dibuktikan dengan surat dari pemerintah/pemda) dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif.  #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
650,Titik Koordinat Jadi Acuan Sistem Zonasi PPDB Online http://kanalbekasi.com/2019/02/titik-koordinat-jadi-acuan-sistem-zonasi-ppdb-online/ â€¦  @Disdik_bkskota @humasbekasikota  #PPDB #sekolah  Sistem zonasi memastikan murid sebuah sekolah berasal dari lingkungan sekitar sekolah..,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
651,Diharapkan dengan diberlakukan zonasi ini bisa menjadi penyetaraan kualitas sekolah  sehingga tidak ada lagi sekolah yang tutup karena kekurangan siswa. Selain itu juga dilakukan penyebaran guru dan peningkatan fasilitas sekolah agar kualitas... ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
652,Ketika banyak orang tua berbondong2 mendaftarkan anaknya ke sekolah favorit di kota kami. Sementara di sudut lain  kami justru berpeluh mencari peserta didik untuk mau menuntaskan wajib belajar. Sistem zonasi adalah proses panjang menuju  pemerataan peserta didik. ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
653,Knp dlm sistem zonasi sekolah swasta dan smk tdk diikutkan?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
654,#HarmoniPagi Penerimaan siswa baru  Sekolah Menengah Atas tahun ini berbeda dari sebelumnya  selain sistem zonasi tidak ada lagi pendaftaran baik online dan manual.#PLS100FMakassar via:@tribuntimur,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
655,#HarmoniPagi Penerimaan siswa baru Sekolah Menengah Atas tahun ajaran baru 2019-2020 dilakukan dengan sistem zonasi yang dapat memudahkan pelajar untuk sekolah dengan jarak dekat dari kediamannya.#PLS100FMakassar Via:@tribuntimur,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
656,#HarmoniPagi Pada tahun ajaran baru 2019-2020  tak ada lagi alasan lulusan Sekolah Menengah Pertama di Sulsel tidak lanjut sekolah di Sekolah Menengah Atas karena diadakannya penerimaan siswa baru dengan sistem zonasi.#PLS100FMakassar Via:@tribuntimur,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
657,Penetapan Zonasi Sekolah dalam Proses Perampungan https://jpp.go.id/humaniora/pendidikan/330121-penetapan-zonasi-sekolah-dalam-proses-perampungan â€¦ #JppIndonesia,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
658,AKOMODASI SISTEM ZONASI PPDB 2019  PEMKOT BEKASI AKAN MERGER SEKOLAH https://goo.gl/Eevn5L ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
659,monggo sharing sama saya  saya orang Kediri :) kalo anda kritik zonasi itu buruk dan kurang sana sini ya anda juga mendukung sekolah negeri terancam di merger dan otomatis di tutup karena masyarakat sekitar sekolah gamau disitu karena bukan sekolah favorit ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
660,"pemikiran aku juga begitu  tapi ya emang ada orang2 kaya gitu.  Dan banyak ortu yg ga suka penerapan zonasi gitu  mereka ngerasa pendidikan anaknya terancam karna ga bs masuk yg ""berkualitas"" mnrt mereka.  ternyata banyak yg begitu juga  entah beli rumah atau kontrak demi sekolah",Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
661,yap  tapi sistem zonasi salah satu tujuannya menghapus adanya sekolah favorit  dgn alasan pemerataan katanya. yatapi kan kasian anak berprestasi tp rumahnya agak jauh dr sekolah favorit. kuota hanya 5%.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
662,bener  kenalan orang tua aku sampai beli rumah baru karna penerapan zonasi demi anaknya masuk ke sekolah favorite yg dimau anak dan ortunya.  gila sih sejujurnya  aku speechless abis,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
663,Tantangannya berat. Pemerintah pusat sudah berusaha menghapus label itu  dan menerapkan zonasi. Di lapangan  apalagi daerah luar pulau Jawa  label sekolah favorit enggak semudah itu dihilangkan. Mudah-mudahan bisa berjalan baik.,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
664,Mas nya tau ga? Kalo sekarang pemerintah khususnya Kemendikbud lagi gencar2nya menghapus namanya title 'sekolah favorit'? Nah salah satu tujuannya biar pendidikan bisa untuk semua orang seperti gaung wajib belajar 12 tahun  Kemendikbud pake aturan zonasi  banyak orang protes (1),Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
665,Sayang sekali kalau sekolah zonasi diterapkan pada jenjang SMA  karena menurut saya latar belakang sekolah termasuk menjadi faktor penting dlm penerimaan di PTN  Terima kasih,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
666,3.Kuota minimal 90% dlm jalur zonasi #PPDB2019 trmasuk kuota bg peserta didik dr keluarga ekonomi tdk mampu (dibuktikan dgn bukti keikutsertaan dlm prog pnanganan keluarga tdk mampu dr Pemda dan/atau anak penyandang disabilitas pd sekolah dg layanan inklusif. #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
667,Kuota paling sedikit 90% dalam jalur zonasi juga termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu (dibuktikan dgn bukti Peserta Didik dalam program penanganan keluarga tidak mampu dari Pemerintah/Pemda) dan/atau anak penyandang disabilitas pada sekolah inklusif,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
668,Bukanya ga setuju ya tapi upaya zonasi belum dibarengi dengan upaya perbaikan kualitas pembelajaran dan akreditasi di sekolah tersebut secara merata  Ya Korban nya siswanya apalagi untuk PPDB SMA  kualitas dimana dia diterima di SMA tsb ada andil buat masuk PTN nya nanti ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
669,4. Sistem zonasi diterapkan di semua wilayah  kecuali di daerah 3T krn faktor geografis yg sukar. Selain itu  juga tdk diterapkan pada SMK  sekolah swasta  sekolah berasrama & satuan pendidikan kerja sama yg mengombinasikan kurikulum nasional dgn internasional. #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
670,3. Kuota paling sedikit 90 % dlm jalur zonasi #PPDB2019 termasuk kuota bg peserta didik dari keluarga ekonomi tidak mampu atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
671,4. Sistem zonasi diterapkan di semua wilayah  kecuali di daerah (3T) karena faktor geografis yang sukar. Selain itu  jg tdk diterapkan pd SMK  sekolah swasta  sekolah berasrama dan satuan pendidikan kerja sama yang mengombinasikan kurikulum nasional dengan internasional. ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
672,3. Kuota paling sedikit 90 persen dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
673,Sistem zonasi diterapkan di semua wilayah  kecuali di daerah terluar  terdepan  dan tertinggal (3T) karena faktor geografis yang sukar. Selain itu  juga tidak diterapkan pada SMK sekolah swasta  ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
674,irwan_sst RT KemenkeuRI: Sistem zonasi diterapkan di semua wilayah  kecuali di daerah 3T karena faktor geografis yg sukar. Selain itu  juga tdk diterapkan pada SMK  sekolah swasta  sekolah berasrama & satuan pendidikan kerja sama yg mengombinasikan kurikâ€¦ ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
675,irwan_sst RT KemenkeuRI: Kuota paling sedikit 90% dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
676,Dinas Pendidikan (Diknas) menggunakan mekanisme dalam jaringan (daring) dengan memprioritaskan jarak tempat tinggal terdekat ke sekolah dalam zonasi... http://www.surabayapagi.com/read/184102/2019/02/06/bahas-kesiapan-ppdb-dan-unbk-dewan-gelar-rdp-dengan-diknas.html#ICID=sharebar_twitter â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
677,[2] atau mempertimbangkan jarak tempat tinggal #siswa dengan #sekolah untuk pemerataan siswa.  Berdasarkan evaluasi dari #PPDB Sebelumnya  kuota untuk zonasi 90%  jalur prestasi 5% & pindah tugas orang tua sebesar 5%.  Aturan itu  menurutnya  membuat banyak #siswaberprestasi yg,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
678,Oohh pake sistem zonasi yaa anda kek sekolah aja  padahal ini tweet saya ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
679,Dengan Sistem Zonasi  Keluarga Miskin Jangan Takut Sekolah - https://is.gd/UQOlZU  #BeritaSemarang #AsatuID #JatengGayeng,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
680,Dinas Pendidikan (Disdik) Kota Makassar berencana melakukan zonasi terhadap guru. Baik yang mengajar di tingkat Sekolah Dasar maupun Sekolah Menengah Pertama. ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
681,Gakebayang kalau seandainya sekolah unggulan dihapus  daya saingnya jadi kurang banget. Trys karena ya zonasi juga kan  yang deket bisa gampang masuk sekolah yg dilabeli unggulan itu. Padahal kalo orgnya bebal  bandel  emg bakal survive di sekolah itu?,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
682,Sukana: Sistem Zonasi Harus Didukung Ketersediaan Sekolah Negeri http://www.baliekbis.com/sukana-sistem-zonasi-harus-didukung-ketersediaan-sekolah-negeri/ â€¦,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
683,PPDB  Sekolah Swasta Segera Kena Zonasi http://jawapos.com/su/4/n/128473 ,Fq3YpQPT6AevlrkzMDLmoUj4iXj2,z3fHzaZtgve0BVMt5SKP,,,,,,,,
